id	document	label
8088	조만간 소액사기 친 인간 꼭 돈 다 받을 꺼에요.	0
8089	정준영 무죄면 다시 1박2일 나오게 해주세요 . 짜증나는년	0
8090	박근혜한테 호통좀 쳐줘요!!!	0
8091	저런 쓰레기들 진짜 암것도 못하게 해야한다	0
8092	기상청접어라 아예 너희들 무슨자격으로 일하냐	0
8093	사당 진출입로 폐쇄해라	0
8094	차라리 예보를 하지마라 날더운데 개약오르네	0
8095	G5 유저들 교환이나 해줘라 개...새들아	0
8096	여자를 혐오해서가 아니라 가해자가 정신병자인거다 나도 여자지만 저런 억지는 짜증난다	0
8097	대응하지 말고 지금이라도 내려와라	0
8098	계란값 헐값일때 빵값 안내렸잖아요	0
8099	이참에 삼성이재용 뜨거운 맛을보여줘야한다	0
8100	일베와 국정원 댓글부대는 다음정권때 철저한 조사 필요하다	0
8101	얘까지 대통령 해먹으면 그땐 끝장이다	0
8102	위증 걸리면 사형시켜야 구라 안칠꺼다	0
8103	나 청와대 한번만들여보내주면안대냐 닭근혜 아구창 함만때리자	0
8104	언제부터 품위같은게 있었다고	0
8105	도대체 이승연은 왜 나오지	0
8106	그냥 거기서 썩어라 올 생각도 갈 생각말고 제발	0
8107	중국 욕할거 없는 바퀴벌레 새끼들 어쩌면 그 이하일수도	0
8108	정준영 방송계에서 영구퇴출시켜야된다	0
8109	얼굴에 대고 통화하다 터져야 정신차릴인간들	0
8110	저렇게 다이어트하고 이쁘면 뭐함 역사도 모르는데	0
8111	월곶피아노속셈학원 원장은 애들 태우는 학원차로 음주운전한다	0
8112	국민대사기 정부 박근혜 당장 탄핵하라.	0
8113	양심이 없어 이건 매로도 안된다	0
8114	전기료나 내려줘라 에어컨이나 제대로 틀게	0
8115	떳떳하면 숨기려고 안하겠지.	0
8116	싸게팔면 저딴짓 하겠나 세금을 너무걷으니 문제지	0
8117	누구를 위한 개정인가?	0
8118	사드 배치보다 이게 더 동북아시아에 위협주는 행동아닌가?	0
8119	제목만봐도 욕이 절로나오네요	0
8120	미용게이트 어쩌고 집어치우고 세월호 당일 어떠것들이 구조못하게 했는지 밝혀내라고 쓰레기들아!!!!!!!!	0
8121	아 진짜 테러리스트 죄다 색출해서말려 죽여야 한다	0
8122	"미친, 고작 생각해낸 핑계가 기억못한다는 말이냐??!!"	0
8123	우리나라 노인들은 도움되는게 없다 진짜 후..	0
8124	진짜 무섭고 소름돋는다 자기 자식이어도 저런 소리를 할 수 있을까...	0
8125	콩가루라고 붙이기도 아까운 집안이다.	0
8126	성인 이기에 법적 처벌 받아야한다	0
8127	똘아이들... 골프공이랑 홀속으로 빨려들어갈 것들...	0
8128	가면벗어라 니네당당하다며??왜얼굴가리냐	0
8129	누누히 말하지만 사생은 팬이 아님 그냥 스토킹범죄자일뿐	0
8130	공범들이들어나고있는데 주범이없을수가있나???	0
8131	중국이 진짜 보복들어오면 불법어업으로 넘어오는 중국해적어선들 다 함포도 침몰시켜 수장해야한다.	0
8132	투지라고는 찾아볼 수 없는것들	0
8133	탄핵 안가면 300만 촛불이다!!!!!!	0
8134	자동문으로 바꾸면서 얼마나 헤쳐드실라고???	0
8135	정상적인 뇌구조라면 적어도 이기사에는 미안해서라도 악플 못 달겠다.	0
8136	와서 벌 받고 전재산뺏기고나서 보내주지말라고 애원해도 덴마크에 쳐박혀살게해줘라	0
8137	세금은 여기저기서 다떼가는데 떼감과에 동시에 저런데에 한방에 날려버리니 안빡1칠수가없다.	0
8138	더러운 쥐와 닭을 철저히 수사하여 평생 감옥에서 썩혀야한다	0
8139	이준식 국민과 역사앞에 사죄하고 물러나라!	0
8140	자살하지 말고 가해자를 쏴라	0
8141	타고가는 시간보다 타기위해서 역까지 가는시간이 두배나 더걸린다	0
8142	쓰레기도 아깝다	0
8143	들통날 거짓말을 뭘 그리 짜증내면서 하셨을까..	0
8144	기업윤리 의식좀 각성해라	0
8145	김치년들 군대도 안가고 편한일만 하고 의무도 없자나	0
8146	차인표 라미란이 그냥 베스트커플하나로 끝이라니 ㅡㅡ	0
8147	이런거 신경쓰지 말구 제발 큰 덩어리 부터 뭐가 잘못됬나 그거부터 신경써라.	0
8148	중국어선을 폭파시켜라.	0
8149	다 죽으라는 거냐 대책도 없고 무능한 정부	0
8150	입만열면 구라네 구라청ㅋㅋ	0
8151	중졸에 대한 모욕이다	0
8152	이완용....당신은 옳았습니다 조선은 독립할 자격이 없어요	0
8153	방귀 낀 놈이 성 낸다 더니. 어이가 없네.	0
8154	제발좀 내려와요 !!!!!	0
8155	공동화장실에 똥딱아버리는 휴지통이나 없애라	0
8156	너희들은 존재자체가 불쾌야 역겨운세끼들아	0
8157	인스타 블로그 같은데서 브랜드의류를 왜사 당연히 다 짭이지ㅡ.ㅡ	0
8158	관련된 교사 교수들 모두 구속시켜라.	0
8159	저런 파렴치한이 한국을 말아먹고 있었구나.	0
8160	사형제도를 부활해야해!!	0
8161	댓글알바들도 박근혜.이명박한테는 개돼지들일텐데 부끄럽지도 않나	0
8162	사대기업 총수들에게도 국가내란죄에 해당하는 엄벌을 내려야한다	0
8163	발악을 하는구나 니죄는 온국민이 다알아!!	0
8164	또 시작이구나.사기꾼 새끼들.	0
8165	어따대고 폭동이래?	0
8166	 이슬람은 악의 축이다	0
8167	새해부터 거짓말로 한해 시작하는 사람도 있내요	0
8168	려성가족부를 폐지해야됩니다.	0
8169	조사필요없이 무기징역때리고 깜빵에 처넣어라.	0
8170	매번 논란일으키고 사과하고 그러는데 왜 못고치니?	0
8171	기껏해서 총장 만들어쥤더니 아무일도 안하고 대통령 하겠다고 설치니...	0
8172	탈세범은 축구장이 아니라 감옥으로 가야지	0
8173	국가 망신 가중 처벌 안되나요?	0
8174	비정규 누가 만들엇나	0
8175	지저분하게 시간끌기 하지 말고 즉각 퇴진하라	0
8176	이모든것은 이씨조선 이 만들어낸 헬조선인것이다	0
8177	왕기춘 왜 가만나두냐?	0
8178	답이 없는 인간들...싹다 총살..	0
8179	쓰레기는 좀치우자 엿같은것들아	0
8180	여태 준거 다 환수하자	0
8181	국정교과서 그따구로 쓰기만해봐라. 철회해이것들아.	0
8182	국민이 고통받은거 생각하면 고문이라도 해야한다고 생각한다.	0
8183	쥐 어이구 추잡한 쥐들아 사라져라	0
8184	위안부는 나라 말아 먹고 점령당한 한국탓이다	0
8185	다른 나라도 한국외교관들 조사해야 할듯!!!!!! 썩은 놈들 많네!!!!!	0
8186	광화문으로 끌고와 공개처형해야한다	0
8187	불법조업선박에 대포알 다섯개씩 박아버려	0
8188	뭐하는 짓인지 모르겠네요	0
8189	국가공무원 업무량도 헬조선인데 개돼지백성들은 말해뭐하랴	0
8190	미친 쪽바리ㅅㄲ들 욕이 안나올수가 없네- -;;	0
8191	신이 자기 이름팔아 악행만 벌이던 이슬람에 철퇴를 가하는것.	0
8192	짱꼴라들이 쥐약을 먹었나 제정신이 아니네ㅉㅉ	0
8193	이재용이 뇌물죄보다도 더 충격적이고 더욱 혐오감증오심이 든다	0
8194	칠레시민들 저놈 그냥 산속에다 파묻어버리세요.	0
8195	세상에 자기가 잘못해놓고 자기를 지키려고 용병을 산 그네야 넌 사형감이다	0
8196	"만화에 저 콧수염 남자, 딱 쪽바리 친일파 색히들 같네."	0
8197	닭년이 정권잡은뒤로 역사상 최고로 개 같은 나라가 됐다	0
8198	설현으로 누진세를 막을 수 있을거라 생각했냐?	0
8199	성난 민심에 기름을 제대로 붓는 꼴.	0
8200	박근혜 정부 정말 나라 안팍으로 시끄럽네	0
8201	"세상 좋아졌다, 저런 쓰레기 같은 인간들이 민주주의를 운운하니.."	0
8202	변호인단 구성하는것도 세금에서 나가는건가요?	0
8203	감빵가서 엄마 등이나 타고다녀라~	0
8204	야밤의 공동묘지 가운데에 포켓몬 나오게 해라...	0
8205	황사때문에 닦느라 볼일다본다	0
8206	진짜 입만 열면 거짓말이네뻔뻔해도 진짜	0
8207	최초보도한 기자도 명예훼손죄로 고소해주세요	0
8208	겨울바다에 쳐 넣을년	0
8209	인간이라고 할 수 없는 것들	0
8210	국민을 개바보로 아세요 당신들도 억지 변호하면서 양심에 찔리지 않으세요	0
8211	일단 책임지고 나가라	0
8212	우리아파트에 주차할때 옆에 남못대도록 애매하게주차하는사람있는데 정말 몰상식이다..	0
8213	이새끼 말바꾸는거봐라	0
8214	베트남이 왜 망했는지 교훈을 보고도 정신못차린 미개한 국민들 북한처럼 살고 싶어 환장한듯	0
8215	인간말종에 재활용도 안되는ㅆ 레 기 인성을 가졌군.	0
8216	"중국폰, 중국 자동차들 수입해서 자국민 가지고 노는 쓰레기 기업 싹 부도나라!!!오죽하면 헬조선이라하겠는가!!!"	0
8217	이름대로 하네 우리나라를 떠나라	0
8218	이런 순실이사건을 변호하는 변호사는 뭐냐?	0
8219	헌법질서 파괴하고 끝없는 죄를 지은 박근혜는 아빠따라 잔인하게 죽어야한다	0
8220	곱게 미쳐라	0
8221	구라청 쉴드기사 얼마에 쓰는거냐?!	0
8222	남자가했으면 감옥 여자가하면 장난	0
8223	역대 최악의 졸전이였다	0
8224	개누리 너들은 끝났다	0
8225	진짜 사나이나 폐지해라	0
8226	세월호 화물칸 진상규명하라!!!	0
8227	친일파넘들이 정한 법 쓰레기	0
8228	미개인이 사는나라네저딴 법도 법이냐?	0
8229	개편은 개뿔. 더 뜯어보자는 거지 뭐	0
8230	두놈다 구속수사..진심 쓰레기셀	0
8231	"자식은 개뿔의 자식, 자식을 한뼘 되는 땅에 2~30명 몰아넣고 키우냐?"	0
8232	여기서 쉴드치는 빠순이들은 나중에 남편이 노래방에서 여자도우미 불러서 놀아도 용서해줄 여자들일세...	0
8233	상대선수가 의도적으로 눈을 노리고 펀치를 날린게분명해보인다	0
8234	남자라면 군대가고 현역으로 당당히 입대하고 전역해라	0
8235	폭염주의보만 내리지말고 공휴일 좀 내라고.	0
8236	도대체 이정부는 머하는 정부냐	0
8237	김영재. 저 뻔뻔하게 낯짝을 까고 구라를쳐?에라이 돌맞을 인간아.	0
8238	나라가 망할려고 이러는구나.	0
8239	이나라는 믿을게 하나도없어	0
8240	너나 미치지마라. 어디서 국민이미쳤다고 하고있냐. 미친자야	0
8241	원숭이가 죽었는대머? 다죽었음 좋겠다야 ㅡㅡ	0
8242	평생 써도 못 쓸 돈인데 왜 탈세하는지 모르겠네	0
8243	반역자 새끼. 니 앞날이 뻔하네. 배신자 새끼들은 결국 종말이다.	0
8244	대모도돈받고하는 더러운국민성!!	0
8245	재주는 말이 부리고 상은 정유라가 타고 그 말은 삼성이 아주고 그 삼성 3대세습에 국민연금이 뜯기고	0
8246	젊은세대에게는 헬조선늙은세대에게는 지옥조선.	0
8247	미국은 우리나라 교훈 받아서 여자대통령 뽑지마라 ^^	0
8248	어째 기상청이 더 혼란스럽게 만든다 ㅡㅡ	0
8249	외국과는 반대로 가솔린차에 세금 폭탄 때리더니 결국 이꼴 나는군.	0
8250	나같음 죽엿다	0
8251	북극에 얼음이 녹고있는데 불난곳에 부채질하냐?!	0
8252	슈돌보면 아주 존나 편하게 돈버니 인성이 그모양이요?	0
8253	열심히 일하는 대다수 인원 욕 먹이지맙시다.	0
8254	겨우 2년 어이가없네 꽃뱀 공화국답다	0
8255	발열이 존나 심함 나 화상입을뻔	0
8256	게임업게 이렇게 쳐 말아먹은게 누구누구들이더라?	0
8257	별똥별이고 나발이고 출근한다~~이시간에..나오면서 집안 온도계 보니까 35도 더라 죽겠다	0
8258	김경문 믿음의 야구는 개뿔	0
8259	시간끌기해서버티기진짜지긋지긋하다	0
8260	1조정도 때려라 정신 못차리게	0
8261	"뻔뻔한것들,,. 하나같이 똑같네."	0
8262	정신나간 여자를 대통령에 앉혀놨으니....	0
8263	이참에 초등학교도 조사해라!!	0
8264	다감방안넣으면 두고봐	0
8265	진짜 is넘들 지옥불에 떨어져서 갈아마셔도 아깝지 않을 넘들임	0
8266	나라가 잘살려면 귀족노조들과 종북세력들 뿌리 뽑아야 한다.	0
8267	강자만을 위한 법 신물난다	0
8268	역시 그 드러운피는 못속이는구나	0
8269	이런 개같은 개한민국 언제 정신차리나	0
8270	저런것도 인간이라고...	0
8271	시청자 우롱하냐?	0
8272	층간소음때매 잘수가있어야지	0
8273	국내 소비자는 병신취급	0
8274	모든것을 정치적으로 해석하는구나..좌빨들...	0
8275	생리대 너무 비싸!!!!!!!!!!!!!!	0
8276	비온다고해서사장차안딱았안는데비안와서존나게맞았다.구라청책임져라.	0
8277	한화는당장 감독 경질해라	0
8278	장난하냐..??NC한테 돈 얼마 받았냐?	0
8279	엄마라는 숭고한이름 아무데나 갖다붙이지 마라ㅡㅡ	0
8280	저런 흉기차 미치지 않는이상 안사는게 답이다	0
8281	이런뇬을 뽑은것들은 손가락에 죄다 장지져라	0
8282	더 나아가 여의도로 가서새누리당을 해체 시킵시다.	0
8283	방안을 강구하지말고 반드시 몰수해라 알거지 만들어라!!	0
8284	특검은 불랙 리스트를 소환 하여 긴급체포해라!!!!	0
8285	미친것들!!	0
8286	김앤장 로펌 니들은 나중에 역사의 심판대에 서게될거다 자손대대로	0
8287	무식한게 고집만 쎄가지고..	0
8288	저렇게 뻔뻔한 개시키ㅣ도 드물듯.	0
8289	이제 화염병 들 때가 됐다~	0
8290	개패듯이 패고싶다.	0
8291	초기대응 실패한 공무원들 모조리 파면시키소	0
8292	내가 한국살면서 젠틀맨 만나본게 다섯손가락도 못채워본듯함...개저씨소굴	0
8293	도대체 국민들에게 얼마를 해처먹길래 주파수를 조단위로 팔아도 남는거냐	0
8294	아 날씨 참 죷같네	0
8295	IS와 북한은 사회 악 인듯	0
8296	엘지 죽어라 그냥 후진것들	0
8297	이딴걸 가르치게 부모가 놔둘 것 같으냐!	0
8298	김성근감독 진짜 나쁜인간이네요	0
8299	개구라청 왜케 변해 니기미 풀린다해서 약속 잡았는디	0
8300	법이 있으면 뭐하나 무용지물인걸	0
8301	팔다리에 포승줄로 꽉꽉 소에다가 매달고 달리게 해서 팔다리를 찢어야한다	0
8302	전재산몰수가 구호로 변해야합니다!!!	0
8303	아가리를 찢어 버리고 싶다 아후 썅	0
8304	나라 잘돌아간다 진짜	0
8305	법이필요없는 년 비오는날먼지나도록패야해	0
8306	여가부가 한짓이 쓰레기짓거리였다는거를 인정하는거지 지금?	0
8307	최순실은 왜 죄수복 안입나요?	0
8308	닭이랑 계란이 나라를 뒤흔드네	0
8309	국가 내란 주모자 박근혜를 총살하고 농단자 최순실과 그 잔당들을 모조리 화형에 처하라....!	0
8310	"월급이 주거, 생계비 쓰고나면 남는데 없는데!!!?"	0
8311	사람죽이고 고작 8년?	0
8312	하여간 미개한놈들 기사를 읽기만해도 저런 개소리를 안 뱉을텐데..	0
8313	이슬람은 is조직 살인무장단체 모두 무기징역이다	0
8314	정상근무 했다는 년이 오후에 기어나와서 구명조끼 입었는데 찾기어렵냐는 그런 개소리를 하냐.	0
8315	나라를 엉망으로 해놓고 잘못업다는 너희들은 극형으로 다스려야 한다	0
8316	국정원 과 그들의 알바들이 지금까지 세월호 유가족 을 괴롭히고 잇다.	0
8317	중고등학교에서 이러이런게 성범죄고 얼마만큼 형벌을 받는다는 교육을 시켜라	0
8318	오늘 아침에 빡쳤음ㅡㅡ	0
8319	칼만 안들었지 저 쓰레기들은 강도다	0
8320	정말 열받네.	0
