id	document	label
3058	올해 화학은 작년 생물 데자뷰인듯...	0
3059	내 조부님께서는 늙었다고 주저하는 순간 죽은거라 항상 말씀하시고는 했는데	0
3060	execution style 을 처형당하듯 이라고 번역하네..	0
3061	삼시세끼에서 차승원과 남주혁이 포섭했나봐ㅋㅋㅋㅋㅋ	0
3062	????????? 여러 의미로 대단하네...	0
3063	이건 뭔가요!!!!	0
3064	도대체 한일간에 무슨 협약을 했길래 일본애들이 이렇게 나오는건가?	0
3065	? 일한적 있었어? ㅋㅋ	0
3066	칠키로나더뺄살이있나ㅜㅜ 어디에??ㅜㅜㅜ	0
3067	이 시국에 이런기사가 뉴스거리가 되는 게 의문임.. 당황스럽다	0
3068	시작도 안했는데 마지막이라네...이것이 진정 쉐도우 복싱이군...	0
3069	박그네 또 거짓말이냐? 국민들이 호구들로 보이지?? 진짜 기가막힌다ㅋㅋㅋㅋ 반성의 기미가 안보이네?..	0
3070	너무 화가나서 말이 안나옵니다 어떻게이런일이 ...	0
3071	방금 천안 지진같았는데 뭐지	0
3072	민아랑 전설의 가수 오리랑 동일인물 이라던데	0
3073	교도소가 호텔급이네요~@@	0
3074	하차아니엇나요 누구설명좀ㅋㅋ	0
3075	수학영재가 아니라 계산기다	0
3076	부자들에게 중요한 건 규모가 아니라 순이익이라는 건가...	0
3077	제주도에서 회한번 먹을라니까 3인분에 18만원 달라카더라	0
3078	하는 짓이 성인 뺨 치는군..	0
3079	와우~!!!	0
3080	그 당시에는 지금보다 기획사들의 횡포가 심했다더니...	0
3081	근데 힐러리도 의혹이 너무 많아....대표적으로 건강 이상이랑 이메일....	0
3082	이젠 기자도 친일이냐?	0
3083	헐 .. 둘다 너무 이쁜데	0
3084	이제 애플은 목소리인식을 내놓겟지	0
3085	13연승 압도적인데 ..	0
3086	스몰링이 주장이라니...........................	0
3087	기름 자글자글한게 드럽게나 비싸요 몸에도 안조은디	0
3088	영화가 현실로. . .	0
3089	이승엽 올해만 뛰고 무조건 은퇴하겠다고 하지 않았나?	0
3090	왜 구월요커플임??????	0
3091	뜨긴떳나보네 괜한걸로 트집이네	0
3092	음...더 머리로 경영할 수 있을까??	0
3093	5분만에 지진문자 오네	0
3094	실어증이라면서 노래는 어케불러?	0
3095	엠비씨였네... 그랬네	0
3096	무한도전이 진심 재미있어?	0
3097	우리나라에서라면 촛불집회에 국정원 선거개입.부정선거?	0
3098	난 저 바너클이 불에 탓다는 줄...	0
3099	1조원이네 헐 부럽다?	0
3100	몇 번째 여자인 거지?	0
3101	역시 보수표는 잠재되어 있어서 엄청나네...	0
3102	구미는 종일 비폭탄ㅜ	0
3103	정은이하고 레스링 시합하면 누가 이길까 ㅋ ㅋ ㅋ	0
3104	아직도 넓은(180평?) 자택에서 그림 그리세요?	0
3105	아니 남자아나운서 박근혜 흉내내는줄...;;	0
3106	댓글보니 알바들 엄청 풀었네 ㅎㅎ	0
3107	어디가 탐사보도?	0
3108	천조국은 우리나라 대통령보다 심각하군	0
3109	 소비자 최대 수용가격대를 벗어난 듯	0
3110	강압~~?	0
3111	이놈들은 진짜 악착같이 돈쓰는구나 ㅉㅉ	0
3112	아니 돈이 어딨어서 측근들을 집으로 초대했데?	0
3113	이야..토론토 강하네	0
3114	신기해....	0
3115	도대체 꽃놀이패 시청률 안나오는 이유를 모르겠네	0
3116	유럽애들 디젤은 전부 우리나라에다 쏟아내는 구나....	0
3117	"백용환, 이홍구, 한승택 3명이 모두 포함됐었다고?"	0
3118	수지는 천만원이나 했대죠?	0
3119	국내에서저런일가담하면조사하고범죄자취급하고난리가아닐텐데혹시!	0
3120	엄정화도 대다나다	0
3121	와아 13번이나 대상을 크아!	0
3122	이건 좀 안믿고 싶은데...	0
3123	헐 그때 국카스텐 점볼때 여친있다했는데 진짜네 무섭 ㄷㄷ ㅊㅋ요	0
3124	우리나라에선 듀얼유심안되는거 아니였나???	0
3125	뭔일로 중국이...?	0
3126	이건 진짜입니다.	0
3127	지금 tvn으로 우연찮게 보고 있는데 그런거야?	0
3128	 삼성에서 하는 짓이 무엇이냐?	0
3129	 이게 뭥미?	0
3130	 비수기땐 안벌리니까 성수기때 바가지로 받는다구요?	0
3131	"50원에서 100원으로 올랐을때 세상 망하는줄 알았다 ㅡㅡ;,"	0
3132	"기레기야..너만 안불편하면, 다른사람들 불편한건 생각도 못하니?"	0
3133	진짜 치매온거 아닙니까..?	0
3134	와... 포항팬인데 윤일록 원래이렇게잘하나요?	0
3135	 트럼프라니ㅋㅋㅋ	0
3136	체납되세금이 천억이면 얼마를 벌었다는거여?	0
3137	헉. 수입산 달걀이라니..	0
3138	 다음주에. 촛불?	0
3139	그때만해도 방송인데 진짜 저럴까 하고 의심할만큼 문화충격이었는데	0
3140	비가 얼굴이 큰건 절대 아닌데..김태희얼굴이 얼마나 작은거야..	0
3141	중앙일보인데 JTBC랑 왜이리 다르죠?	0
3142	앞으로 촛불 집회는 광화문 광장에 등록하지 말고 학교 강당을 빌려서 해야 할 인원이네	0
3143	원순씨 모하셨어요?	0
3144	 완전 기대중!!	0
3145	 세번의 연이은 MOM 선정도 마찬가지!	0
3146	악재를 털어?ㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
3147	문재인이 저런 일도 했었어?	0
3148	저 풀들이 뭐라고 몇억원이냐??	0
3149	돌직구 존스네 제대로 날리네.	0
3150	족발계투조 윤길현 손승락 100억쓰고 불질 시즌내내 오진다	0
3151	 프로냐고??	0
3152	 이런기사보면 ~	0
3153	 내 지인들 가정에도 벌써 4명이나 잇으니...	0
3154	 이게 20 30대 남자 댓글임?	0
3155	 비록 김두현이나 윤정환이 상대압박에 고전해서 국제게임가면 닌자가 되긴했어도 패스만큼은 고종수보다 우위라 생각되는데.	0
3156	생각해보니 유재석 정형돈 같은 기획사네 ㅋㅋ	0
3157	 시간대 바뀌면 5% 넘을거같은데 큰일났네ㅋㅋ	0
3158	지 자지를 여자가 만져주면 좋아한다고??	0
3159	 장시호 인가 하는 게 연예인들 몰고 다녔다는데	0
3160	2ㅇ분 머리 손질 안했음	0
3161	 예전에 여친이랑 놀러가서 동네수퍼 물건 하나 사러 갔는데 둘이 왔냐	0
3162	어깨에 이어 팔꿈치까지...	0
3163	축구 선수중 정말 보기힘든 선수~~	0
3164	저런 인간이 유치원 원장까지 했으니...	0
3165	다 아는사실인데 기사까지	0
3166	와 시급 2만원이네	0
3167	 경제적으로 성공한 울나라가 못사는 쿠바 본받자고 하는데 웃겨죽는줄 알았음.	0
3168	제목만봤을땐 우리나라에서 일어난 일 아닌줄 ㅋㅋㅋ	0
3169	10억짜리도 안되는게 맨유에서 먹튀 제대르했구만	0
3170	 속도위반인가?!	0
3171	10조? ㅎㄷㄷ	0
3172	슈틸이 이전에 붙었던 팀들보다 살짝 강팀들 만나니깐 바로 본색드러나는건데..	0
3173	국민을 물로보는 공직기강말이다!!!	0
3174	촛불집회 서울 50만명 돌파..	0
3175	 사람이 바뀐건가 ㅋㅋㅋ	0
3176	 끝이예요?	0
3177	미합중국인데~~반이민 정책이 국가 태생부터 바꾸겠단것이지~~~	0
3178	"천안함 사건으로 인해, 남북긴장이 조성되서, 미국 무기구입비 9조원대로....."	0
3179	아이를 사랑하면 저런걸 가르칠 수가 없는데 미쳤다.	0
3180	아베폰인가? ㄷㄷ..	0
3181	어제 중 하나 분신했대.....	0
3182	지새끼들 아니라고 아나무인 담배피는곳은 있고 수유실이 없다니 ..	0
3183	 어머니의 시집살이 힘들었어도 그걸 일반화시켜 딸에게 주입.	0
3184	 30대를 상폐녀라 비하하면;;	0
3185	 한사람인가?	0
3186	 저런시위는 그냥 피해의식에 젖어서 부모탓하기머하니까 대통령탓하는거임^^	0
3187	 즉 예방접종 아무리 맞아봐야 바이러스가 죽거나 사라지지 않음.	0
3188	경이롭다 ㅋㅋㅋㅋㅋㅋㅋ	0
3189	 공익가는것도 이상할정도의 큰사고였다.	0
3190	내가 보기에는 56만명 같던데?	0
3191	햇내햇어 ㄷㄷ.....	0
3192	한번에 지구 반바퀴라...	0
3193	" 개한민국에서 보수라고 말할려면 연봉1억, 재산15억 이상은 가져야 보수명함을 내밀 수 있는기다."	0
3194	 V20이요?	0
3195	박가집안 DNA가 그런건가 으스스하네...	0
3196	 100배다 100배.	0
3197	어이구야......	0
3198	분명히 화백의 신부에 잘 어울릴 배우들 머리에 그려지는데 도대체 왜;;	0
3199	부산엔 뭔 저질스러운 사건이 다발로 일어나냐~??	0
3200	 완전 사기목소리다.	0
3201	 니들이 뭐라고해도 내가 맞다라고??	0
3202	회사가 500개래.....	0
3203	한국이 치안이 좋다고?	0
3204	역시 똑똑해 ...	0
3205	와~ 실업률 심각하네	0
3206	왜 인중이 길어진것 같지..	0
3207	왜 요즘은 무슨 문제만 있다 하면 다 여자야 ㅋㅋ 신기하네	0
3208	인공지능이 교육자를 대체한다고?	0
3209	무실세트 전승우승 다시는 안나올지도 모르는 대기록이네 ㄷㄷㄷ	0
3210	아니 10월인데아직도 반팔이어색하지않다니	0
3211	기본급이300 헐~~~	0
3212	진짜 이런 판타지 드라마를 보면서 눈물이 날줄이야.	0
3213	그때는 연애설 굿판 딸있다	0
3214	핸드폰 출시하는게 장난도 아니고 대충했을리가 없는데 뭐가 문제일까	0
3215	초딩인줄 알았는데 중딩이네 ㅋㅋㅋ	0
3216	 함부로 못자르는 시스템인가?	0
3217	 미취학 아동들 대상으로 만드는거냐? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
3218	지구가 미쳐간다	0
3219	 벌써 시간이 이마이 지나갔나 ㅠ_ㅠ	0
3220	헐 류준열 김태리!!	0
3221	 1주일 만에 효과가 보여서 놀람	0
3222	생각보다 잘 불러서 놀랬음.	0
3223	 어디 투자함?	0
3224	 이원석이 이 정도 받고 갈줄이야...	0
3225	 트럼프 타워 찾아가 경찰하고 몸싸움 벌이고 납치해서 백인 패다 누가 썼는지도 모르는 담벼락에 Make America White Again 낙서는 인종차별 문제여서 심각하단다 ㅋㅋ	0
3226	소명이 부족하다?	0
3227	하필 받은 분들이..문제아들이 주연상 받았네 이게 무슨 운명의 장난인지	0
3228	쓰나미 같네.....	0
3229	 전량 리콜 못한다?	0
3230	도피라.. 덴마크 정부에서 도피시켰단 얘기인가?	0
3231	어이쿠 틀딱들...	0
3232	흑인들의 검은것에 대한 자존감 대단합니다	0
3233	이 누나도 진짜 늙지를 않네	0
3234	영업직이라 하루종일 서울 걸어댕기는데 오늘 머리가 아프고 목이 칼칼하다 했더니 미세먼지 나쁨이었네 ㅜㅜ	0
3235	김여사가 영웅이되는 시대가...	0
3236	핵 우라늄 235 활동같군!	0
3237	누가 예상이나 했을까??ㄷㄷ	0
3238	와 비 돈많고 능력있으니까 그럴만도 하지 했는데 김태희도 재벌이였네...?	0
3239	진짜임???????????	0
3240	 아마 엄청날듯.	0
3241	☆...도깨비 댓들을 보면 다들 김신말투를.쓰고있구나..	0
3242	난리도아니네 ㄷㄷㄷ	0
3243	시샘.경쟁 부추긴다는 표현이 딱 맞다	0
3244	거기 지역 섬은 상상을 초월하는곳.	0
3245	더중요한건 일본은 우리보다 늦었었는대 더 빨라져 보급율은 올라.	0
3246	 이정도면 거의 옥시 맞먹는수준아니냐???	0
3247	댓글: 뭐라구요??	0
3248	Girl스타아니냐??!?	0
3249	진짜 멘탈갑아네~~	0
3250	 만일 우리가 알고있는 그 총이라면 스치기만 해도 팔 다리 절단 될듯	0
3251	미친 투수 ㄷㄷㄷㄷ	0
3252	우승은 결정났다 이제 갈라쇼만 남았다 그 희생양은 어느팀?	0
3253	아!! 재고 떨이????	0
3254	인구 적은 경산 하양 40.3 도 비공식 기록은 아니다.	0
3255	 정상인이라면 절대 할수가 없는 행동입니다..쩝	0
3256	그냥 31일에 판결해라	0
3257	 증가율 연20%네!	0
3258	 오히려 김영삼이 부인이 둘이었지 ....	0
3259	근데 4231해도 2선에 시소코알리에릭센 나올 것 같은데	0
3260	며느리나 사위를 자식으로 생각하는 사람이 없는건 당연하지만 가족으로도 생각안한다는게 의외네...	0
3261	근디 유효슛팅이 너무 적은거 아닌가?	0
3262	첫 애도 아니고 세 째인데 몰랐다면 신기한 일이긴 하다.	0
3263	정권끌어내리기너무티납니다.	0
3264	이제 종이책은 특수한 경우를 제외하고는 일반 대중들 사이에서는 쇠퇴할 겁니다..	0
3265	감독핑계 오지구요...	0
3266	기본 100조!!	0
3267	뽑은 사람들은 아닥하자.	0
3268	불근메뚜기를불태워야.~~~	0
3269	재산에 딱 절반만 줘라~	0
3270	와 어제 지리더라..	0
3271	 여자도아니고남자도아니고..	0
3272	그래서 2016kbs 연기대상이 송송커플 이라거임?	0
3273	성호대사님 말씀이 하나도 틀린게 없다	0
3274	엽충이들 눈물을 머금고 우리 샘성이 그럴리가 없습네다!	0
3275	이언니는 여자도 후리고다녀	0
3276	양아들 파양한거네?? ㅋㅋㅋㅋ	0
3277	파브레가스가 늙었다고?	0
3278	헬쥐 감독 선뚱임?	0
3279	해외취업하고 그것도 안되면 봉사활동하라는 사람도 있던데..ㅋ	0
3280	오재석이 자책골 넣은 놈 맞죠? ㅋㅋ	0
3281	 에이매치 휴식기엔 뭐하고?	0
3282	 아리송 해 !!!	0
3283	 다른덴가?	0
3284	 돌앗나;	0
3285	 난 G2 쓴지 2년이되도 아직 들어있는 기능도 다 몬쓰고 있는데.	0
3286	아니 어떻게 교도소에서 ㅋㅋㅋㅋ	0
3287	아 김산호 왜 또 미정?	0
3288	내년 봄까지?	0
3289	일본도 만만치 않네~	0
3290	다 엮여있다.	0
3291	지동차 실내는 괜찮은가요 ?!!	0
3292	 운전대에 손좀 놓으세요	0
3293	 기아와의 협상이 틀어졋나 보네 어디로 갈지 궁금하다	0
3294	 니들 여기에 목숨 거는 거냐?ㅋ	0
3295	징사 끝나면 외제차타고 집가는 탈세범들이??	0
3296	ㅋㅋㅋㅋㅋㅋ입을 잘 못맞췄넹ㅅㅋㅋㅋ	0
3297	전직카레이서가 집안 박살낼 정도의 운전미숙을?	0
3298	미세먼지 쩐다.쩔어.....	0
3299	......니가????	0
3300	나올라고 일부러 돈주고 기사쓰는건가보네	0
3301	S7도 터졌다는데 도대체 어떤 배터리를 쓰길래 그러냐	0
3302	며칠천엔 지 애미도 빰도 때렸다더라.	0
3303	비박이 왜 반대하는지.	0
3304	뭐야 이 괴짜 과학자 같은 비주얼은	0
3305	 네이버 문희준 기사 댓글 16만개는 영원히 깨지지 않을듯.. ㄷㄷ	0
3306	그럼 이승엽과 저 선수들은 신인시절 없었나????	0
3307	이리로 좀 와라....	0
3308	칸토나는 어시도 잘했나보네 ㄷㄷ	0
3309	 대한민국 인구 증가 추세가 나도모르는 사이에 1억은 됐나????	0
3310	 유튜브에서 154만뷰를 기록하고 있습니다.	0
3311	ㅋㅋ피케가 진짜로 은퇴한다면 저 기사 쓴 기자는 어딘가에서 살해당할듯	0
3312	 아 없던건가!	0
3313	내가 이상한건가.....??	0
3314	 숨기는게 기네스감!!!!	0
3315	꽃같은애들300명제물이맞는거야??	0
3316	 게다가 혼성특집 이라니ㅋㅋ	0
3317	 그 잘난 카이스트 교수님들도 그렇게 못받는데 도대체 어떤 사긱꾼들이냐?	0
3318	나는 뭐 비행중 열었다고..	0
3319	저땅이 경찰땅이다냐?	0
3320	미래의선택.ost.잘 모르시는 분들 많은 듯..	0
3321	너가 궁지에 몰리긴했나보네.ㅋㅋㅋ	0
3322	 필로폰을?	0
3323	수호지 무송급이네.....ㄷㄷㄷ	0
3324	조폭이니???	0
3325	 이건 설마 펜팔인ㄱㅏ요??	0
3326	숙대 무용과 통폐합 들어가면서 나오는 이기사는 멀까....ㅎㅎㅎ	0
3327	얘네 약간 예전 소니 따라하네	0
3328	 살만 뺏는데 저렇게된거라고요??	0
3329	 챙겨둔게 없다니 얼마나 돈을 많이 벌고 싶어서	0
3330	덕통사고는 뭐야 ㅋㅋㅋㅋ	0
3331	진짜 클라스가 다르다........	0
3332	존나소름돋네 와	0
3333	진짜 소다 소 ㅋㅋㅋㅋㅋ	0
3334	이정도면 싸이코패스 인가?	0
3335	 뭐 저리 새까맣냐.	0
3336	와 긴급 초긴급속보 맨유에서 손날두 영입 게획 있다	0
3337	저 조직은 어떻게 유지되는걸까...	0
3338	밀러는 진짜 미쳤다 ..	0
3339	호페 사망기사 사실인가요???	0
3340	 신기하다	0
3341	역시 문학작품은 그냥만들어지는게 아닌거야	0
3342	보안손님...밤에 둘이서 뭐햇어요?	0
3343	옆에 여자들이 지나가도 아랑곳하지 않더라 ?	0
3344	삼위일체다 정말...	0
3345	 우리나라최고의 타자가 메이저에선 마이너수준이란말인가	0
3346	강동구에 비온다고!!!	0
3347	와... 진짜 대단하다.	0
